Country Name,Country Code,Series Name,Series Code,2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Romania,ROU,Rule of Law: Estimate,RL.EST,0.0927155,0.0802307,0.1670062,0.208449,0.1953149,0.4245778,0.4195111,0.359746,0.4016761,0.3688681
Russian Federation,RUS,Control of Corruption: Estimate,CC.EST,-1.065004,-1.042263,-1.013164,-0.9192273,-0.9492745,-0.8225474,-0.8921309,-0.8506647,-0.8100985,-0.9105806
Russian Federation,RUS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9982621,-0.8177127,-0.7360936,-0.9436175,-1.029335,-0.9462103,-0.6406305,-0.541189,-0.5573844,-0.7314647
Russian Federation,RUS,Regulatory Quality: Estimate,RQ.EST,-0.3491683,-0.3381374,-0.3516815,-0.3886238,-0.5207789,-0.4155626,-0.4741596,-0.5028223,-0.4316002,-0.4377571
Russian Federation,RUS,Voice and Accountability: Estimate,VA.EST,-0.8835939,-0.9788182,-1.022177,-1.04441,-1.087747,-1.131712,-1.089872,-1.074536,-1.117828,-1.076748
Russian Federation,RUS,Government Effectiveness: Estimate,GE.EST,-0.4707775,-0.4205603,-0.3550871,-0.1096965,-0.2047026,-0.1974346,-0.0756785,-4.42E-05,0.1501806,0.0334169
Russian Federation,RUS,Rule of Law: Estimate,RL.EST,-0.7256922,-0.8184275,-0.7842402,-0.7415574,-0.7637034,-0.7923563,-0.7936877,-0.7823287,-0.7236124,-0.7602831
Rwanda,RWA,Control of Corruption: Estimate,CC.EST,0.3576387,0.5577089,0.6279935,0.7626482,0.6359937,0.6441798,0.6268088,0.5805086,0.5647855,0.5545963
Rwanda,RWA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1771178,-0.2306152,-0.1109516,-0.3134696,0.0132411,-0.0548993,0.0880958,0.1104013,0.0642397,0.0325207
Rwanda,RWA,Regulatory Quality: Estimate,RQ.EST,-0.1439268,-0.0998168,0.0066703,0.2464919,0.2429835,0.1071192,0.146575,0.0867606,0.0775343,0.1564013
Rwanda,RWA,Voice and Accountability: Estimate,VA.EST,-1.328789,-1.277657,-1.211103,-1.111962,-1.135208,-1.152952,-1.119961,-1.145612,-1.097687,-1.104483
Rwanda,RWA,Government Effectiveness: Estimate,GE.EST,0.0703624,-0.0483512,0.0195675,-0.0256973,-0.0461111,0.0978688,0.2621303,0.2057738,0.1845681,0.3421282
Rwanda,RWA,Rule of Law: Estimate,RL.EST,-0.3139539,-0.2716452,-0.154788,0.0567817,0.0503257,0.1017746,0.1211631,0.1168691,0.0765001,0.1073663
Samoa,WSM,Control of Corruption: Estimate,CC.EST,0.0970169,0.1066658,0.1452864,0.2961685,0.2912004,0.2764556,0.6232969,0.6334496,0.6398521,0.6941885
Samoa,WSM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.988591,0.9992402,0.9890079,1.121905,1.183974,1.197349,1.178782,1.167804,1.157789,1.155737
Samoa,WSM,Regulatory Quality: Estimate,RQ.EST,-0.3039227,-0.3334909,-0.2487883,-0.1868363,-0.0804414,-0.1030717,-0.0800506,-0.1136799,-0.2246639,-0.2006688
Samoa,WSM,Voice and Accountability: Estimate,VA.EST,0.4021758,0.3499731,0.4024417,0.6650296,0.7358328,0.7743595,0.7765051,0.7721792,0.7788016,0.8120753
Samoa,WSM,Government Effectiveness: Estimate,GE.EST,-0.0094811,-0.0191277,0.0244862,0.454568,0.5082157,0.5403722,0.5906206,0.5919284,0.4351541,0.5234683
Samoa,WSM,Rule of Law: Estimate,RL.EST,0.6886986,0.6759908,0.6832136,0.7173197,0.6983694,0.761978,0.8020398,0.8072889,1.079298,0.8797514
San Marino,SMR,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.061804,1.0264,1.054115,0.9895858,0.9194738,0.9504054,0.8745483,0.8498075,0.8984475,0.87713
San Marino,SMR,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Voice and Accountability: Estimate,VA.EST,1.196964,1.205604,1.196393,1.165799,1.189849,1.191461,1.189854,1.112811,1.163793,1.122467
San Marino,SMR,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,..,..,..,..
San Marino,SMR,Rule of Law: Estimate,RL.EST,0.9469467,0.9326306,0.9354027,..,..,..,..,..,..,..
Sao Tome and Principe,STP,Control of Corruption: Estimate,CC.EST,-0.1792066,-0.1783112,-0.1753871,-0.0018195,-0.0450554,-0.0660744,0.1616542,0.1867451,0.1965523,0.1639229
Sao Tome and Principe,STP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0078264,0.0133354,0.1118407,0.184183,0.1440426,0.2232869,0.1860471,0.522385,0.51391,0.4817928
Sao Tome and Principe,STP,Regulatory Quality: Estimate,RQ.EST,-0.7282254,-0.7845786,-0.7929333,-0.7993983,-0.7713445,-0.8124583,-0.8314196,-0.8397979,-0.906838,-0.9014867
Sao Tome and Principe,STP,Voice and Accountability: Estimate,VA.EST,0.2481136,0.1801338,0.1350571,0.3214463,0.2800619,0.3642224,0.3003822,0.1325258,0.3474372,0.3490323
Sao Tome and Principe,STP,Government Effectiveness: Estimate,GE.EST,-0.7020671,-0.6790251,-0.7261167,-0.8178212,-0.7511426,-0.672242,-0.7487336,-0.6335805,-0.6277019,-0.6447411
Sao Tome and Principe,STP,Rule of Law: Estimate,RL.EST,-0.6613232,-0.7477767,-0.7682041,-0.7929833,-0.7561453,-0.6633283,-0.7022804,-0.6840167,-0.6794825,-0.6857361
Saudi Arabia,SAU,Control of Corruption: Estimate,CC.EST,-0.3050013,-0.0387366,-0.0203609,0.0874232,0.0522682,0.2309858,0.3661138,0.3605623,0.2751487,0.2689767
Saudi Arabia,SAU,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.4647996,-0.4806882,-0.4317841,-0.2858447,-0.626399,-0.4648285,-0.6378249,-0.6224066,-0.6058908,-0.6610959
Saudi Arabia,SAU,Regulatory Quality: Estimate,RQ.EST,0.0281195,0.1031542,0.0827896,-0.003618,0.0251311,0.0793312,0.0007821,-0.0758674,-0.0681779,0.2643954
Saudi Arabia,SAU,Voice and Accountability: Estimate,VA.EST,-1.907197,-1.86564,-1.876409,-1.882014,-1.842696,-1.727506,-1.691297,-1.69599,-1.659705,-1.610713
Saudi Arabia,SAU,Government Effectiveness: Estimate,GE.EST,-0.3030286,0.0348835,0.0729945,0.207411,0.1996553,0.2609961,0.2589448,0.3214861,0.306174,0.1460869
Saudi Arabia,SAU,Rule of Law: Estimate,RL.EST,0.0515989,0.1488518,0.1571441,0.1320963,0.1177256,0.3375647,0.1009025,0.1418254,0.1685323,0.2406326
Senegal,SEN,Control of Corruption: Estimate,CC.EST,-0.4962976,-0.2567062,-0.1867449,0.0557512,0.059148,9.11E-05,-0.0916629,-0.0246192,0.0387791,0.0303711
Senegal,SEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2806022,-0.108322,-0.0607228,-0.1982231,-0.1166648,-0.2182553,-0.0505368,-0.101474,0.0465478,-0.0207329
Senegal,SEN,Regulatory Quality: Estimate,RQ.EST,-0.2141801,-0.0812536,-0.047789,-0.2196877,-0.1575582,-0.1430723,-0.1465519,-0.1100483,-0.1123866,-0.2078334
Senegal,SEN,Voice and Accountability: Estimate,VA.EST,-0.220193,-0.0041891,0.0600574,0.2922798,0.2836308,0.3713109,0.3183766,0.2132075,0.2355982,0.2446147
Senegal,SEN,Government Effectiveness: Estimate,GE.EST,-0.4963852,-0.4662476,-0.4187646,-0.4043832,-0.4266944,-0.4540811,-0.3182059,-0.2663279,-0.0581013,0.0108911
Senegal,SEN,Rule of Law: Estimate,RL.EST,-0.4588757,-0.286796,-0.2389108,-0.081915,-0.1417563,-0.1066034,-0.1485602,-0.2072071,-0.1904918,-0.2755702
Serbia,SRB,Control of Corruption: Estimate,CC.EST,-0.2733314,-0.3297717,-0.3008041,-0.2269286,-0.2669985,-0.3223662,-0.3775188,-0.3381808,-0.389201,-0.4258816
Serbia,SRB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2828821,-0.2172995,-0.0756381,0.1841108,0.238982,0.1401536,0.0868554,0.0089511,-0.0659501,-0.0928664
Serbia,SRB,Regulatory Quality: Estimate,RQ.EST,0.0252941,-0.0633781,-0.0611573,0.1412161,0.155342,0.0562996,0.0095592,0.1292206,0.1321523,0.1202637
Serbia,SRB,Voice and Accountability: Estimate,VA.EST,0.2786245,0.1989435,0.2854885,0.2126113,0.2310588,0.1999042,0.1172196,-0.0223516,-0.0462226,-0.1175094
Serbia,SRB,Government Effectiveness: Estimate,GE.EST,-0.0898598,-0.1019809,-0.0869015,0.0892741,0.1108453,0.079421,0.1177542,0.1212776,0.0484762,0.0324048
Serbia,SRB,Rule of Law: Estimate,RL.EST,-0.2896033,-0.3562856,-0.3261667,-0.149774,-0.1172576,-0.15936,-0.1962158,-0.184353,-0.1621674,-0.184858
Seychelles,SYC,Control of Corruption: Estimate,CC.EST,0.4228587,0.4177049,0.442021,0.4381423,0.8839535,0.776205,0.6720986,0.7057564,0.9700111,1.230001
Seychelles,SYC,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9377541,0.7442663,0.8255889,0.3616324,0.6887798,0.7330045,0.7933625,0.6875581,0.6827319,0.7166618
Seychelles,SYC,Regulatory Quality: Estimate,RQ.EST,-0.3770286,-0.2842706,-0.2841012,-0.3328607,-0.0918801,-0.2591546,-0.1759432,-0.1609532,-0.1536177,-0.1309807
Seychelles,SYC,Voice and Accountability: Estimate,VA.EST,0.0178981,0.0508296,0.0200993,-0.0475149,0.0801113,0.1615192,0.1907692,0.1854927,0.3105193,0.4450338
Seychelles,SYC,Government Effectiveness: Estimate,GE.EST,0.2756782,0.3951731,0.3819879,0.3604801,0.4225658,0.36974,0.4083837,0.5030127,0.516902,0.5116493
Seychelles,SYC,Rule of Law: Estimate,RL.EST,-0.0115523,-0.0142705,0.0716411,0.1262982,0.2009522,0.1508065,0.0938101,0.1980097,0.1717875,0.2092119
Sierra Leone,SLE,Control of Corruption: Estimate,CC.EST,-0.8429717,-0.9510761,-0.905651,-0.9406607,-0.7997883,-0.8189905,-0.5674595,-0.4900537,-0.4321528,-0.3603601
Sierra Leone,SLE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1684449,-0.2799453,-0.1747183,-0.1040397,-0.1025168,-0.1599265,-0.0358612,-0.0852979,-0.0528448,-0.2436621
Sierra Leone,SLE,Regulatory Quality: Estimate,RQ.EST,-0.7085726,-0.7031516,-0.7071913,-0.8055689,-0.8951481,-0.9254888,-0.9183713,-0.8876426,-0.8818939,-0.8576535
Sierra Leone,SLE,Voice and Accountability: Estimate,VA.EST,-0.2038126,-0.3206525,-0.3425916,-0.2866932,-0.2704397,-0.1965125,-0.1928306,-0.1889348,-0.1194318,-0.0909128
Sierra Leone,SLE,Government Effectiveness: Estimate,GE.EST,-1.192128,-1.22576,-1.225866,-1.244316,-1.250111,-1.170724,-1.170156,-1.143427,-1.126064,-1.016485
Sierra Leone,SLE,Rule of Law: Estimate,RL.EST,-0.8540886,-0.8535241,-0.8590826,-0.9219634,-0.8536821,-0.7775531,-0.7814531,-0.7672427,-0.7662208,-0.7564426
Singapore,SGP,Control of Corruption: Estimate,CC.EST,2.109778,2.123504,2.077939,2.07166,2.093367,2.088079,2.137123,2.174483,2.159583,2.151986
Singapore,SGP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.191422,1.368175,1.378178,1.186271,1.311753,1.495759,1.61567,1.487936,1.500786,1.465074
Singapore,SGP,Regulatory Quality: Estimate,RQ.EST,1.789596,1.965846,1.970402,2.233457,2.260543,2.180612,2.118332,2.126329,2.161546,2.205607
Singapore,SGP,Voice and Accountability: Estimate,VA.EST,-0.1020272,0.0530914,0.0367684,-0.0986594,-0.1618217,-0.1503981,-0.1690625,-0.0839707,-0.2060103,-0.2021155
Singapore,SGP,Government Effectiveness: Estimate,GE.EST,2.154623,2.165925,2.089236,2.182681,2.236045,2.20568,2.223338,2.230585,2.220709,2.3353
Singapore,SGP,Rule of Law: Estimate,RL.EST,1.66993,1.731099,1.705421,1.824715,1.813336,1.825398,1.827708,1.844995,1.878919,1.880382
Slovak Republic,SVK,Control of Corruption: Estimate,CC.EST,0.2369952,0.0762676,0.0560333,0.1278093,0.1429831,0.1863193,0.1321426,0.2620581,0.2180149,0.4447879
Slovak Republic,SVK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9747573,1.088401,1.119518,1.039121,0.8745452,0.7211707,0.9099894,0.7434435,0.6671577,0.6392572
Slovak Republic,SVK,Regulatory Quality: Estimate,RQ.EST,1.004638,1.046938,0.9341252,0.8897797,0.788662,0.8890519,0.8261192,0.8082806,1.006871,0.7844779
Slovak Republic,SVK,Voice and Accountability: Estimate,VA.EST,0.965979,0.9730169,0.9595503,0.9595861,0.9654341,0.9614294,0.9120529,0.8372356,0.8628442,0.8820801
Slovak Republic,SVK,Government Effectiveness: Estimate,GE.EST,0.784615,0.7878657,0.7300131,0.7975253,0.7683401,0.8302189,0.7037069,0.6173107,0.5852264,0.5440794
Slovak Republic,SVK,Rule of Law: Estimate,RL.EST,0.6042221,0.4909585,0.4685842,0.485532,0.4926068,0.6252691,0.5429751,0.5021188,0.5284449,0.6785191
Slovenia,SVN,Control of Corruption: Estimate,CC.EST,0.9488591,0.8394476,0.7293393,0.7269378,0.7733145,0.8230363,0.8164077,0.8705902,0.9221385,0.8073283
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9692097,0.9351107,0.8822517,0.9657734,0.9533927,0.990436,0.8733998,0.9011371,0.8074292,0.7064864
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,0.6972604,0.63064,0.6301469,0.6616281,0.6263494,0.6402694,0.5802526,0.6537443,1.00893,0.9220372
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,1.056918,0.9997781,1.001897,0.9561069,0.9868262,1.010921,1.006713,0.959887,0.9790307,0.935846
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,0.9894158,1.031519,1.013216,1.004995,0.9721034,1.12686,1.173108,1.124266,1.081091,1.166243
Slovenia,SVN,Rule of Law: Estimate,RL.EST,1.052815,1.014948,1.000704,1.001441,0.9744548,1.082729,1.026974,1.058605,1.118611,1.066489
Solomon Islands,SLB,Control of Corruption: Estimate,CC.EST,-0.3432978,-0.3581656,-0.4001315,-0.2779049,-0.3408055,-0.3442692,0.0982467,0.0072425,-0.0071937,0.0968989
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.3075584,0.1873163,0.3003827,0.4702248,0.6609848,0.5060284,0.1990407,0.3645273,0.5082222,0.6357331
Solomon Islands,SLB,Regulatory Quality: Estimate,RQ.EST,-1.044504,-1.041204,-1.103141,-1.080401,-0.9462257,-0.9580071,-0.7953451,-0.8370585,-0.8320891,-0.8383006
Solomon Islands,SLB,Voice and Accountability: Estimate,VA.EST,-0.0042666,-0.0285495,0.0015209,0.2265697,0.2845245,0.4674503,0.4899799,0.5233266,0.4898392,0.5541903
Solomon Islands,SLB,Government Effectiveness: Estimate,GE.EST,-0.8646513,-0.8060813,-0.8241681,-1.068603,-1.024599,-0.9847264,-1.011195,-1.018458,-0.9993162,-0.9127187
Solomon Islands,SLB,Rule of Law: Estimate,RL.EST,-0.5232059,-0.5399753,-0.5256075,-0.5023792,-0.4862776,-0.3190676,-0.2301479,-0.2328003,-0.1392097,-0.0995416
Somalia,SOM,Control of Corruption: Estimate,CC.EST,-1.70614,-1.591467,-1.58044,-1.659837,-1.615454,-1.701097,-1.712957,-1.788003,-1.709903,-1.670352
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-3.083847,-2.860755,-2.758687,-2.515828,-2.380828,-2.357363,-2.259042,-2.260305,-2.386645,-2.518731
Somalia,SOM,Regulatory Quality: Estimate,RQ.EST,-2.377578,-2.253568,-2.219174,-2.124876,-2.15277,-2.265274,-2.286752,-2.256654,-2.203409,-2.063496
Somalia,SOM,Voice and Accountability: Estimate,VA.EST,-2.015529,-2.196764,-2.17477,-2.114793,-2.001478,-1.908592,-1.780464,-1.849525,-1.849944,-1.79679
Somalia,SOM,Government Effectiveness: Estimate,GE.EST,-2.1406,-2.200369,-2.21799,-2.446712,-2.197022,-2.190937,-2.205673,-2.185711,-2.236429,-2.093571
Somalia,SOM,Rule of Law: Estimate,RL.EST,-2.332693,-2.423256,-2.404263,-2.349509,-2.300136,-2.346823,-2.299067,-2.328754,-2.350949,-2.299745
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,0.0617679,-0.1156897,-0.0699451,-0.0614517,0.0252705,0.1184792,-0.0263975,-0.0258746,0.0729309,0.0640369
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0240316,-0.0253867,-0.0462945,-0.146389,-0.2129929,-0.141504,-0.2775617,-0.2277793,-0.2676704,-0.2368584
South Africa,ZAF,Regulatory Quality: Estimate,RQ.EST,0.4067755,0.3817532,0.4199755,0.2876857,0.2793786,0.2118435,0.2337251,0.1297222,0.1561929,0.2039087
South Africa,ZAF,Voice and Accountability: Estimate,VA.EST,0.5908386,0.5821533,0.6007034,0.6421182,0.650173,0.6512255,0.6327685,0.6290036,0.6436217,0.6972312
South Africa,ZAF,Government Effectiveness: Estimate,GE.EST,0.4052889,0.3455215,0.4382249,0.3407953,0.2915252,0.3061665,0.2908573,0.3326285,0.3676561,0.2993964
South Africa,ZAF,Rule of Law: Estimate,RL.EST,0.1524518,0.1104267,0.1580778,0.1827036,0.0881371,0.1161583,-0.0425192,-0.1022561,-0.0761623,-0.1154166
South Sudan,SSD,Control of Corruption: Estimate,CC.EST,-1.395791,-1.280747,-1.382117,-1.589499,-1.687825,-1.714616,-1.707709,-1.710797,-1.773469,-1.905176
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.430328,-1.156583,-1.730329,-2.646577,-2.375689,-2.418966,-2.452472,-2.442854,-2.511948,-2.168307
South Sudan,SSD,Regulatory Quality: Estimate,RQ.EST,-1.673312,-1.471,-1.527299,-1.66792,-1.683604,-1.858261,-1.940352,-2.046948,-2.048774,-2.180991
South Sudan,SSD,Voice and Accountability: Estimate,VA.EST,-1.114089,-1.33309,-1.44238,-1.617889,-1.594526,-1.796339,-1.822168,-1.990078,-1.988805,-1.829846
South Sudan,SSD,Government Effectiveness: Estimate,GE.EST,-1.882322,-1.584786,-1.679762,-2.068934,-2.163243,-2.353247,-2.475142,-2.429042,-2.451946,-2.34441
South Sudan,SSD,Rule of Law: Estimate,RL.EST,-1.384356,-1.430659,-1.51205,-1.82308,-1.855509,-1.929818,-1.920971,-1.951642,-1.97004,-1.92503
Spain,ESP,Control of Corruption: Estimate,CC.EST,1.170284,1.177829,0.9341173,0.694679,0.6669499,0.6071717,0.5475208,0.64632,0.6989556,0.7411525
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.0211045,-0.0295164,0.0120178,0.2431217,0.2514912,0.4131883,0.2828842,0.287804,0.3106858,0.3952676
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,1.065844,0.9529905,0.9390443,0.750495,0.8076367,1.008604,0.9452308,0.948625,1.050283,0.7676963
Spain,ESP,Voice and Accountability: Estimate,VA.EST,1.085866,1.064179,0.9888706,0.9937256,1.044831,1.041618,1.021468,1.019294,1.037762,1.007932
Spain,ESP,Government Effectiveness: Estimate,GE.EST,0.9779427,1.063576,1.173923,1.178317,1.188101,1.129903,1.038661,1.004939,1.001175,0.8949537
Spain,ESP,Rule of Law: Estimate,RL.EST,1.177302,1.043725,1.031751,0.9682609,0.9148642,0.9971728,1.059366,1.013062,1.025826,0.9019612
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,-0.393244,-0.2368751,-0.2147457,-0.3438012,-0.3441233,-0.3106176,-0.4532179,-0.3320415,-0.2891587,-0.31243
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7247714,-0.7170792,-0.6128954,-0.330464,0.0903681,-0.0040295,-0.0711655,-0.1452709,-0.2176228,-0.0465375
Sri Lanka,LKA,Regulatory Quality: Estimate,RQ.EST,-0.1136863,-0.1124752,-0.1534275,-0.1011968,-0.0529576,-0.1000357,-0.1308368,-0.1755948,-0.1844314,-0.1790705
Sri Lanka,LKA,Voice and Accountability: Estimate,VA.EST,-0.5450529,-0.5752793,-0.5941756,-0.667201,-0.2961409,-0.0810782,-0.0619051,-0.0154676,-0.0884782,-0.0518834
Sri Lanka,LKA,Government Effectiveness: Estimate,GE.EST,-0.1114646,-0.2076246,-0.17006,0.0535279,-0.0095256,-0.0263917,-0.1512185,-0.232434,-0.1143393,-0.0702101
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,-0.1222856,-0.1223696,-0.2770237,-0.1701762,0.0372322,0.1105179,0.0484503,0.0257045,-0.0118801,-0.0452499
St. Kitts and Nevis,KNA,Control of Corruption: Estimate,CC.EST,1.01771,0.9432175,0.9406182,0.2473855,0.5047486,0.5139871,0.5241385,0.4534099,0.3855519,0.3771998
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9575883,0.9757881,0.9588634,0.5724882,0.5823264,0.6263307,0.6470767,0.6962385,0.7239246,0.9338933
St. Kitts and Nevis,KNA,Regulatory Quality: Estimate,RQ.EST,0.4453146,0.4208632,0.4319586,0.1871451,0.3781135,0.368028,0.2927027,0.5110556,0.5021414,0.5294037
St. Kitts and Nevis,KNA,Voice and Accountability: Estimate,VA.EST,1.124403,1.124436,1.124345,1.121913,0.8474529,1.006597,0.9956469,0.8535784,0.8169473,0.8166679
St. Kitts and Nevis,KNA,Government Effectiveness: Estimate,GE.EST,0.7634166,0.8369408,0.8941479,-0.0721667,0.1170366,0.141353,0.3258416,0.5495368,0.5423087,0.6968508
St. Kitts and Nevis,KNA,Rule of Law: Estimate,RL.EST,0.7209482,0.7075622,0.7239897,0.0711449,0.4794223,0.5054599,0.5409001,0.5603855,0.4798416,0.5296315
St. Lucia,LCA,Control of Corruption: Estimate,CC.EST,1.207436,1.01225,1.042815,0.4146334,0.6180407,0.6306165,0.5623927,0.5214695,0.5235761,0.5112875
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8490784,0.8937057,0.8533577,0.8164504,0.8536908,1.018932,0.9894348,1.006895,0.9132686,0.8724012
St. Lucia,LCA,Regulatory Quality: Estimate,RQ.EST,0.5130332,0.3401,0.3197097,0.2754634,0.3061971,0.290406,0.3068754,0.2790565,0.2328423,0.2882809
St. Lucia,LCA,Voice and Accountability: Estimate,VA.EST,1.160672,1.111395,1.111954,1.127578,1.022667,1.012719,0.9856997,0.8411874,0.9001437,0.8780571
St. Lucia,LCA,Government Effectiveness: Estimate,GE.EST,0.8510689,0.6636557,0.706963,-0.0166294,-0.0794937,0.0278941,0.2360964,0.2144511,0.2226826,0.1528237
St. Lucia,LCA,Rule of Law: Estimate,RL.EST,0.786978,0.6612084,0.7008049,0.5675426,0.6727381,0.5169517,0.5667552,0.5993176,0.5703948,0.623391
St. Vincent and the Grenadines,VCT,Control of Corruption: Estimate,CC.EST,1.01771,0.9432175,0.9406182,0.6242031,0.6749921,0.6759608,0.7043971,0.7648326,0.7815572,0.8065515
St. Vincent and the Grenadines,VCT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8490784,0.9288839,0.8533577,0.8164504,1.004725,1.018932,0.8884665,0.8408569,0.9535552,1.034534
St. Vincent and the Grenadines,VCT,Regulatory Quality: Estimate,RQ.EST,0.4192622,0.3780405,0.3545902,0.3567459,0.2660685,0.2793267,0.2450408,0.2496106,0.2101836,0.2644302
St. Vincent and the Grenadines,VCT,Voice and Accountability: Estimate,VA.EST,1.020876,1.015531,1.026438,1.154828,0.9687719,0.9553661,0.9443328,0.8451599,0.8995823,0.9112332
St. Vincent and the Grenadines,VCT,Government Effectiveness: Estimate,GE.EST,0.7634166,0.8369408,0.8941479,0.1315845,0.0295989,0.2169585,0.2360964,0.2144511,0.2226826,0.1528237
St. Vincent and the Grenadines,VCT,Rule of Law: Estimate,RL.EST,0.9246001,0.9090627,0.8773678,0.5527931,0.5927652,0.404182,0.3981628,0.4262559,0.4476969,0.5650526
Sudan,SDN,Control of Corruption: Estimate,CC.EST,-1.180671,-1.485445,-1.468718,-1.445476,-1.466719,-1.525485,-1.528241,-1.419316,-1.365432,-1.386456
Sudan,SDN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.522917,-2.260563,-2.19301,-2.363085,-2.162183,-2.337218,-1.97747,-1.823437,-1.701787,-1.763156
Sudan,SDN,Regulatory Quality: Estimate,RQ.EST,-1.312921,-1.488992,-1.454026,-1.443862,-1.490344,-1.491437,-1.55794,-1.619956,-1.673408,-1.606018
Sudan,SDN,Voice and Accountability: Estimate,VA.EST,-1.771315,-1.77434,-1.775899,-1.736628,-1.782845,-1.832892,-1.837903,-1.85073,-1.6516,-1.432993
Sudan,SDN,Government Effectiveness: Estimate,GE.EST,-1.376636,-1.419711,-1.485895,-1.532703,-1.476073,-1.515171,-1.42955,-1.611979,-1.622059,-1.48648
Sudan,SDN,Rule of Law: Estimate,RL.EST,-1.27509,-1.226189,-1.271124,-1.167597,-1.211051,-1.258443,-1.106437,-1.119601,-1.140721,-1.067483
Suriname,SUR,Control of Corruption: Estimate,CC.EST,-0.2773663,-0.3339631,-0.2752662,-0.4432378,-0.2390532,-0.3033756,-0.1724229,-0.2103329,-0.392585,-0.4340073
Suriname,SUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.1199753,0.0793255,0.1327792,0.2492708,0.2566883,0.1620813,0.1266813,0.0650854,0.1014941,0.4155418
Suriname,SUR,Regulatory Quality: Estimate,RQ.EST,-0.5802497,-0.4732941,-0.4449131,-0.6330165,-0.6074461,-0.6269572,-0.5362548,-0.6513091,-0.6795763,-0.7700764
Suriname,SUR,Voice and Accountability: Estimate,VA.EST,0.3803003,0.3408635,0.357051,0.516895,0.4113952,0.4152985,0.4305241,0.2883931,0.3643707,0.4182287
Suriname,SUR,Government Effectiveness: Estimate,GE.EST,-0.1185491,-0.0097926,-0.0159664,-0.1763181,-0.3460965,-0.3381316,-0.6161672,-0.657892,-0.5902826,-0.5390079
Suriname,SUR,Rule of Law: Estimate,RL.EST,-0.0429436,-0.057401,-0.0452273,-0.1372686,-0.1954629,-0.1549865,-0.1493488,-0.0638731,-0.0597261,-0.1075155
Sweden,SWE,Control of Corruption: Estimate,CC.EST,2.174798,2.284981,2.246783,2.115107,2.188359,2.152424,2.148431,2.149015,2.13129,2.128127
Sweden,SWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.230688,1.170597,1.127778,1.065415,0.9471064,1.017941,0.9844168,0.9405567,1.039473,1.022893
Sweden,SWE,Regulatory Quality: Estimate,RQ.EST,1.898798,1.907862,1.905513,1.81139,1.815066,1.854203,1.801465,1.83254,1.80182,1.682474
Sweden,SWE,Voice and Accountability: Estimate,VA.EST,1.612955,1.690358,1.65811,1.611089,1.56531,1.564696,1.569253,1.568371,1.560975,1.504241
Sweden,SWE,Government Effectiveness: Estimate,GE.EST,1.930918,1.920104,1.797162,1.687709,1.715613,1.699182,1.716437,1.71131,1.709257,1.719101
